id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50
10,0.00173239,0.0287343,0.0107105,0.0193232,-0.0298262,0.024697099999999996,-0.01077,0.0211274,-0.0168215,0.00434884,-0.00379699,-0.0290194,-0.00659752,0.018584599999999996,-0.015793,0.0163128,-0.015933600000000003,-0.00986564,0.015437399999999999,0.043443199999999994,-0.014703200000000001,0.00513292,-0.0220013,-0.0335429,0.0230362,0.0435707,0.0128688,-0.0697975,-0.00252558,0.0105734,-0.00567137,0.013665799999999999,0.00631365,0.00346887,0.022136799999999998,0.00138531,-0.017558400000000002,0.048565199999999996,-0.00242684,-0.013532599999999999,0.030267500000000006,0.013644100000000001,-0.0228972,-0.00108377,-0.00101134,-0.012458200000000001,-0.026852299999999996,0.00802099,0.0108617,-0.00528135
11,0.014327200000000003,-0.02868,-4.06736e-05,-0.01468,-0.0204718,0.0409225,0.0321484,-0.0195547,-0.0218695,-0.0197554,-0.0146382,0.0023768,-0.0105148,0.014265700000000001,-0.0309323,-0.010111799999999999,0.0235105,-0.0406665,-0.0194939,-0.00227857,-0.0015833,0.0168648,-0.023494,-0.0193584,-0.0165815,-0.025437599999999998,0.00957061,-0.00568704,0.010165899999999999,0.0778377,0.0115577,0.0200367,-0.00520163,-0.0406508,0.026441000000000003,0.019970500000000002,-0.0352237,0.00159922,-0.00590219,-0.00714182,-0.0293805,-0.011098700000000001,-0.0118244,-0.038548400000000003,0.0179522,-0.012449799999999999,-0.0191622,0.022956900000000002,0.00547027,-0.00794017
12,0.059743700000000004,-0.028204700000000006,-0.00498919,-0.019041299999999997,-0.022082499999999998,-0.0008993730000000002,0.0196951,-0.045882599999999996,-0.0233679,-0.00897864,0.00941279,0.00954044,-0.0148846,0.010528200000000001,-0.012868200000000002,0.0079397,0.00331632,-0.0367426,0.037262199999999995,0.00911349,0.00872991,0.032774800000000014,-0.018746799999999997,-0.0389483,-0.0546543,-0.00345157,0.00942017,-0.00627062,-0.0356949,0.023749799999999998,-0.0109662,0.0173278,0.0262322,-0.0030193,0.00553866,-0.0293079,-0.051328099999999995,0.022896299999999998,0.00979132,-0.016125,-0.000884137,0.0173144,0.000257739,-9.24475e-05,-0.0468343,0.00147544,-0.023727,0.0125235,0.00746229,0.0355588
13,-0.018500799999999998,0.034696,-0.011282200000000001,-0.00383124,0.0175667,-0.0472212,0.027300400000000002,-0.0169522,0.025756599999999998,0.024058799999999998,-0.0329082,-0.00718301,0.0226277,-0.0221749,0.029759800000000006,-0.00701772,0.018626,0.0413064,0.018612599999999997,0.027314299999999996,0.00721184,-0.04435669999999999,0.0374334,0.011256799999999999,0.00504065,0.015021600000000001,0.0286329,0.0309665,-0.0244654,0.017683599999999997,-0.0123913,-0.0279918,0.0571674,0.0256541,-0.0365665,0.013191499999999998,-0.0114666,0.0028995,-0.0241773,0.0233033,0.00335457,0.019972999999999998,0.00878823,0.0310176,-0.013800899999999998,-0.029298400000000002,0.0221282,0.00492072,0.00149346,-0.01944
14,0.0113246,-0.00134962,-0.011112299999999999,0.05650930000000001,0.048268900000000003,0.02659,-0.00106298,-0.015740399999999998,0.014831200000000001,0.0080956,-0.015203999999999999,0.00148748,-0.00816101,-0.00971719,0.011767299999999998,0.0168487,-0.00760452,0.021479400000000003,-0.00847875,-0.00574606,0.00827914,-0.0166344,0.0192788,0.0105358,-0.00298281,0.014412600000000001,-0.0154389,0.058252899999999996,-0.00618356,-0.021021400000000003,-0.060596199999999996,-0.00815908,-0.00807522,0.0187873,-0.014959700000000001,-0.0183612,-0.0285702,0.010115100000000002,-0.0193856,-0.00159907,0.00545356,-0.025898400000000002,-0.00461397,-0.00810587,0.027568900000000004,-0.00594457,0.0312607,-0.0171693,-0.0146312,-0.00539623
15,-0.0319749,-0.0357108,0.004454100000000001,-0.00148902,-0.033071699999999996,0.0199285,-0.0220477,0.00140987,-0.0168114,0.00404231,0.00901861,0.0380516,-0.024093,0.029944,-0.0148667,0.029093,0.00844056,-0.0271447,0.000492186,0.00637399,0.0169109,0.0145702,-0.0207857,0.0176896,0.016291800000000002,-0.00351151,-0.012764200000000002,0.039218800000000005,-0.020449900000000003,-0.00443848,0.0337864,0.019318799999999997,-0.00539637,-0.00155436,-0.00154175,0.00281629,0.0198326,-0.012941,0.00474531,-0.0148328,0.010928700000000001,0.032920300000000007,-0.027313,-0.036942,-0.006092800000000001,0.00896201,-0.00633129,0.0021176,0.0275546,0.0242856
16,-0.00601352,0.022705700000000002,0.00135545,-0.00963946,0.0376763,-0.0293106,0.00493165,-0.0008930580000000002,0.041319699999999994,0.00509348,-0.030529200000000006,-0.0100483,0.0324147,-0.036231099999999995,0.0371833,-0.0108528,0.0263207,0.0335037,-0.00227477,-0.011356299999999998,0.014502000000000001,-0.0250382,0.041417,-0.00236698,0.020791,-0.00610926,0.00222553,-0.000804751,-0.00979011,-0.00478936,0.00162486,-0.0424855,-0.0125723,0.035247900000000006,-0.0284881,0.00831909,-0.00456855,-0.0137911,0.0016049,0.039697199999999995,-0.000930231,-0.013936000000000002,-0.00559695,0.027616200000000004,0.017564,-0.00101079,0.0359918,0.0010590999999999999,-0.00411888,-0.017957400000000002
17,0.00233147,-0.00508032,0.0146238,0.0263911,-0.00522474,-0.051882500000000005,0.0093508,0.0253543,0.0151631,-0.0397914,0.00635329,-0.00973671,-0.0093928,-0.010682299999999999,-0.00877244,0.0361599,-0.014431600000000001,0.0101298,-0.00679802,0.010402799999999999,0.014330500000000001,-0.00397642,0.008602799999999999,-0.05193540000000001,-0.0204963,-0.033326800000000004,0.00762266,0.0196071,0.00043583099999999997,0.0487888,0.022055900000000003,-0.013970500000000002,0.02658540000000001,0.0072861,0.0117581,0.0310159,-0.000206556,-0.034522000000000004,0.0284358,-0.0103227,-0.0182643,0.022094299999999997,-0.022763299999999997,0.0120971,0.00752596,-0.00763456,-0.00689486,-0.000733312,-0.00380831,0.00413346
18,0.0123634,0.0416124,0.013993299999999998,-0.00354718,0.025121400000000002,0.018643700000000003,-0.0179188,-0.020346700000000002,0.014363800000000001,0.00983439,-0.004104399999999999,-0.020225599999999996,0.00280345,-0.010706700000000001,0.0145899,-0.00181524,-0.00559104,0.00564822,-0.00945824,0.00455894,0.0337173,0.0158874,0.00788924,0.00043337,0.0131861,-0.012683100000000001,-0.00949378,-0.00632908,0.017648,-0.015905000000000002,0.0489514,-0.00993373,-0.0273742,-0.0027941999999999997,0.0135231,0.041102099999999996,-0.0174239,-0.0233232,0.0442854,0.018716299999999998,-0.00284388,-0.056699900000000004,-0.0181495,0.0173291,-0.019355400000000002,-0.000128468,-0.00551314,0.0343532,-0.0257488,-0.0189928
19,-0.010264299999999999,0.020699099999999998,0.00163781,-0.0119321,0.036732,-0.019534799999999998,0.015710599999999998,-0.017705099999999998,0.0397342,0.00164559,-0.016539599999999998,-0.00782048,0.0376696,-0.0350426,0.024825999999999997,0.00617822,0.015170500000000003,0.0326208,-0.0006991380000000001,-0.00306603,-0.00243457,-0.025999599999999998,0.043451300000000005,-0.00732894,0.0203063,-0.00116956,-0.020013200000000002,-0.00442189,-0.0182072,0.0012575,-0.00792765,-0.0373558,-0.026454500000000002,0.0336091,-0.031047,0.021081400000000004,-0.00816522,-0.0185445,-0.0006773489999999999,0.0323531,0.022665400000000002,-0.00833277,-0.00905241,0.0294954,0.0209251,-0.00222449,0.037197100000000004,-0.014392199999999999,-0.0124486,-0.0227366
20,-0.018150799999999998,0.025857400000000003,-0.0203572,-0.00702894,0.036472199999999996,-0.0047662,0.0382637,-0.0113392,0.0331184,-0.00231543,-0.014180100000000001,-0.0330866,0.029449799999999998,-0.0180054,0.0442342,0.013576,0.0188096,0.0204013,-0.025712799999999997,-0.026078399999999998,0.018568,-0.022839500000000002,0.035577,-0.000492593,0.00754164,0.00395309,-0.00852279,-0.0207763,-0.0197688,-0.0221113,-0.0111206,-0.0335613,0.00287154,0.025045599999999998,-0.018717400000000002,-0.0218268,-0.026625599999999996,-0.0204763,0.023380500000000002,0.0236017,-0.00743323,-0.0251287,-0.030874799999999997,0.00982087,-0.0184356,0.00880272,0.034583300000000004,-0.00553904,-0.01004,-0.0274061
21,-0.00812293,0.000623164,-0.00247532,0.00308988,0.033796,-0.0184272,0.00154583,0.014878799999999998,0.0431524,-0.018062099999999998,-0.031347,-0.015009100000000001,0.0440416,-0.032556,0.038794999999999996,-0.00866934,0.0188052,0.0406173,-0.00115848,-0.031379000000000004,0.00448869,-0.030514599999999996,0.036962300000000003,0.00489274,0.015315100000000003,-0.00493422,-0.00798369,0.0057316,-0.030878500000000007,-0.0106596,-0.00661954,-0.0368423,-0.014106899999999999,0.032214599999999996,-0.022118099999999998,0.00476468,-0.016941900000000003,-0.0112245,0.00790792,0.031062,0.00707704,-0.017091099999999998,0.00736259,0.0343423,-0.00856585,-0.00211228,0.026955200000000002,0.00788898,-0.00978095,-0.0111494
22,-0.00504468,0.0242565,-0.00985358,0.00305486,0.0360136,-0.017604400000000003,0.00588445,0.0115569,0.0408792,-0.00804425,-0.022333000000000002,-0.00429331,0.0312349,-0.034445300000000005,0.041077800000000005,-0.00998998,0.0201733,0.0403603,-0.0151476,-0.011582799999999999,0.00925125,-0.022943099999999998,0.0369926,0.00071455,0.013186600000000001,0.0029563000000000002,-0.00946146,-0.000392914,-0.0170517,-0.00917223,0.00224783,-0.0406857,-0.0080821,0.029717200000000006,-0.025179499999999997,0.00552473,-0.0132465,-0.013712700000000001,-0.00797399,0.0431399,0.013054699999999999,-0.013474799999999999,-0.00796281,0.0328276,0.00764046,0.00297901,0.030469599999999996,-0.00498848,-0.00765796,-0.0214572
23,0.022900599999999997,-0.00689694,0.08666449999999999,0.013186400000000001,-0.00387867,-0.0245651,-0.036001099999999994,0.0168578,-0.017233500000000002,0.00659679,0.0613226,-0.007652,-0.016123,0.0219085,-0.0110578,-0.00240944,0.0307106,-0.0178519,0.0184447,0.00662337,-0.010932700000000002,0.0230843,-0.016772,-0.051312300000000005,-0.0160442,0.05342919999999999,0.033449099999999996,-0.0292113,0.00341089,-0.028335400000000007,-0.0109046,0.012335200000000001,0.00589294,-0.014600700000000001,-0.00378835,-0.0251123,-0.00564485,-0.029028500000000002,-0.0290774,0.00872168,-0.00461565,-0.017324400000000004,-0.0430533,-0.025707499999999998,-0.0158224,-0.022561599999999998,-0.0013619,-0.0308248,-0.0263286,-0.0256245
24,0.039372500000000005,-0.024178799999999997,0.0334815,-0.0153436,0.015354900000000001,0.00965068,-0.00189338,0.015167400000000001,-0.00160319,-0.0157612,0.027230599999999997,-0.013732499999999998,0.00895979,0.00616006,-0.0180407,-0.0107626,-0.0127887,-0.00545413,0.0393477,-0.0166718,0.027335200000000004,0.00315628,-0.0122344,0.0026785,-0.0157634,0.00371869,0.0288243,0.0213568,0.0314524,0.0204628,-0.049033,0.00807208,0.010309299999999999,0.0115785,0.013171500000000001,0.0133809,0.0109616,-0.026124900000000003,-0.0191741,0.00760347,-0.00953684,-0.00894121,-0.0123474,-0.015705,0.024500099999999997,-0.078296,-0.00345801,-0.0421552,0.0308199,0.01658
25,0.0102161,0.027326999999999997,0.00138497,0.0429791,0.0189804,-0.0136132,0.0161793,0.017349200000000002,0.00550721,-0.000870361,0.0360535,-0.00249967,0.00270595,-0.00300374,-0.011071600000000001,-0.024812200000000003,0.00527298,0.0281745,-0.0273632,-0.00531227,0.032667,0.00878569,0.00575067,0.0679411,0.000525125,-0.0358466,0.0052433,-0.00654052,-0.032171899999999996,-0.0197806,-0.00328728,-0.0120541,0.017078299999999998,0.0112263,-0.0110436,-0.0484103,-0.0342626,-0.044876,-0.0376247,0.00490254,-0.031543299999999996,0.0116852,-0.026455400000000004,-0.0253216,-0.000311712,-0.010951700000000002,-0.013437600000000001,0.012957900000000001,0.00847222,-0.014009700000000002
26,0.00735195,0.00961124,-0.022963900000000002,-0.000155126,-0.018244299999999998,-0.011545,-0.0381252,0.0206073,-0.006224899999999999,-0.0474952,0.00382365,0.0115692,-0.0333696,0.0108465,-0.00206338,-0.026128500000000002,-0.015598500000000001,-0.018822,0.0585756,0.016322899999999998,0.0115059,0.021815099999999997,-0.0072473,-0.0359327,0.0492809,0.023959599999999998,0.00551155,-0.00688728,-0.00184748,-0.00832348,0.0102736,0.00996549,-0.0009622669999999999,0.000805371,0.00100168,0.0454001,0.040806699999999994,0.013160299999999998,-0.00039054199999999996,0.0033109000000000003,0.0317075,0.00102689,0.027939299999999997,0.04504,-0.047092,-0.0184775,-0.00262298,-0.0302779,0.044206800000000004,-0.0162414
27,0.0102221,-0.018386700000000002,-0.0243179,-0.0119855,-0.026997900000000002,0.018657299999999998,-0.021568599999999997,2.31554e-07,-0.0152227,0.00813005,0.011223899999999998,-0.019767700000000003,-0.0430621,0.0153506,-0.030566700000000002,-0.017100900000000002,0.014107,-0.0330254,0.0316352,-0.00441909,-0.0319198,0.019222299999999998,-0.012866599999999999,0.0403312,-0.00385202,0.017952000000000003,0.00972249,-0.0068601,0.00334056,0.015085499999999996,-0.0175531,0.019306,-0.026959300000000002,-0.024513,0.0425676,0.00366304,-0.000524728,-0.00191982,-0.00252885,-0.03476869999999998,-0.02307,-0.00021563599999999998,-0.0235889,0.00263883,0.012529799999999999,-0.0325815,-0.0148708,-0.00743323,-0.010132700000000001,0.00694836
28,-0.0151563,0.0027208,0.0367509,-0.0457733,-0.020125099999999996,0.0165952,-0.036498,-0.00176311,-0.0161548,-0.043051,0.014309899999999999,0.0176077,0.00346003,0.015456899999999999,-0.014919799999999999,0.0203496,-0.00336943,-0.00617285,-0.00168802,-0.00194109,0.0238497,0.021265700000000002,-0.0110591,-0.037900199999999995,-0.018848300000000002,-0.00930027,-0.00541988,0.0063992,-0.030942200000000007,0.030145599999999995,-0.018218099999999997,0.0212764,0.0371547,-0.0349767,-0.0063307,-0.024230599999999998,-0.00859448,0.00420765,-0.029885900000000007,-0.0464236,-0.00828804,0.00338801,0.00804494,-0.04293859999999999,0.028352699999999998,-0.030104400000000007,-0.0275502,-0.00799424,-0.00515917,0.0150078
29,0.0007526789999999999,-0.0175179,-0.017100599999999997,0.019742700000000002,0.0163061,-0.0150944,-0.00528465,0.0192063,0.029169900000000002,-0.0134393,-0.027089,-0.0127683,0.0381548,-0.0265655,0.027414499999999998,-0.00136697,-0.0115186,0.0236418,-0.016434999999999998,-0.00344346,0.027471600000000002,-0.021165,0.0345234,0.0140565,0.0205711,-0.00185233,-0.0195835,-0.00944382,0.004751399999999999,0.00840598,0.0334109,-0.0283024,0.0154686,0.0262545,-0.0422193,0.014819399999999996,-0.0259957,-0.0199417,-0.019103400000000003,0.015177000000000001,0.00321654,-0.0117851,-0.0116097,0.0166226,0.0156825,-0.0280276,0.0297964,-0.0200712,0.00162481,-0.0265793
30,0.0169497,0.000636126,-0.00515579,-0.031054400000000006,0.027113599999999998,-0.0275248,0.021698,0.0048684,0.0318924,-0.0015591,-0.0202988,-0.016574900000000004,0.021488,-0.0119519,0.031104000000000007,-0.0175509,0.0525621,0.019438499999999997,-0.00483816,-0.0432683,-0.0222068,-0.028914,0.027942,0.00401143,0.00758815,0.0008226539999999999,-0.023788,-0.0101289,-0.0158006,-0.013194299999999999,0.014417500000000001,-0.027240800000000003,0.0326591,0.0328155,-0.0251563,0.007379699999999999,-0.00952391,-0.0197625,0.014755100000000004,0.0273377,-0.0129834,-0.00694609,0.0378466,0.027427800000000002,0.013938800000000001,-0.00214256,0.034208300000000004,-0.00421224,0.00880583,0.00433199
31,-0.0207384,-0.0013327999999999999,0.00195412,-0.027660900000000002,-0.00788949,-0.0320573,0.00158788,0.042813,0.00910319,-0.00643887,0.033652499999999995,0.00129671,-0.00110054,-0.0254065,0.0107043,-0.0437878,-0.0106349,0.016187,-0.014669499999999999,-0.0179753,-0.0088818,0.00869594,-0.00391569,-0.022618799999999998,0.0171263,-0.0014434,0.00659413,-0.060196800000000016,0.0108316,-0.013999999999999999,0.0210084,-0.012880500000000001,-0.00933879,0.0133769,-0.00042194300000000004,-0.0296784,0.010892200000000001,-0.023206900000000003,0.0294543,-0.00492792,-0.058589499999999996,0.020363,0.013068000000000001,-0.0239551,-0.0070753,-0.00245538,-0.00521511,-0.021143000000000002,-0.0236653,-0.0100564
32,-0.00936583,0.00212901,-0.000667533,0.00134225,0.0295481,-0.023618700000000003,0.0047663,-0.00208972,0.0421272,-0.000453965,-0.0298502,-0.00745219,0.0316169,-0.0382426,0.040230800000000004,-0.00823941,0.027926799999999998,0.0322836,-0.0058314,-0.0122124,0.0108703,-0.041324,0.0410336,0.0045289,0.015913999999999998,-0.00426904,-0.00798847,-0.0176605,-0.012339,-0.000260755,0.00376768,-0.039032599999999994,-0.00307421,0.04435119999999999,-0.030078399999999998,-0.00092691,0.017806299999999997,-0.00157214,-0.00888043,0.0343242,-0.00482186,-0.0127057,-0.0097203,0.0308635,0.00840509,0.00428274,0.0318857,0.0057452,-0.030110500000000002,-0.018947099999999998
33,0.00737533,0.000148366,-0.021749599999999997,-0.0205412,0.0249259,-0.00709769,-0.010634200000000002,0.0135817,0.0339591,-0.015661500000000002,-0.0155341,-0.00720499,0.038871300000000004,-0.0300993,0.0480355,0.013014700000000002,0.00164775,0.038659,-0.0147524,0.011618600000000001,0.00882087,-0.0191194,0.0375546,-0.00358638,0.026988099999999998,-0.0112646,0.00568051,-0.00730133,-0.020018099999999997,0.020197299999999998,-0.00643288,-0.031908,-0.00797287,0.0354351,-0.018456200000000002,0.0021396,0.00508266,-0.020026,-0.00926412,0.027966500000000002,0.00903578,-0.00221887,0.030840899999999997,0.025617400000000002,0.023255099999999997,0.025549400000000003,0.0342859,-0.0181592,0.0144172,-0.0175203
34,-0.0512117,-0.025316400000000003,-0.0047967,0.00813979,-0.00671207,0.0215129,0.00944319,0.00942001,0.018465099999999998,-0.00487543,-0.0116746,-0.0241942,0.00650503,-0.0241831,0.031193799999999997,-0.028600900000000002,0.0191592,-0.0160981,0.029725900000000006,-0.00611522,0.011399600000000001,0.035720499999999995,0.020527599999999997,0.027462900000000002,-0.014488599999999999,-0.010764200000000002,-0.017749599999999997,-0.00510634,-0.038038800000000005,0.0213018,0.00392935,-0.0175767,-0.0285925,0.015948,0.00183957,0.00375864,0.00528592,-0.0112551,-0.010137100000000001,0.0162935,0.00792602,-0.019578799999999997,-0.0634631,-0.017946,0.00766348,-0.0201132,0.026211500000000002,0.025440900000000002,0.00420207,-0.0119411
35,0.012050700000000001,-0.0566688,-0.018227700000000003,0.057199300000000015,-0.0124238,0.030528500000000007,-0.07326510000000001,-0.000765672,-0.0218458,-0.0376968,0.0461115,0.00322089,-0.0116116,0.0238754,-0.0185177,0.0289366,-0.019878200000000002,-0.0281988,-0.014040200000000001,0.0178452,-0.00889345,0.00156345,-0.022958000000000003,-0.023998699999999998,-0.0367307,0.00452737,0.0242538,0.0269783,0.00311461,0.011621799999999998,0.0253533,0.0200735,-0.012906399999999998,0.00988977,-0.00814396,0.033359,0.0124458,0.0145162,0.030331099999999996,-0.00820615,-0.019205299999999998,0.057420800000000015,-0.0216888,-0.00392475,-0.0193234,-0.0184538,-0.018140700000000003,0.00541494,-0.029012599999999996,-0.0334579
36,-0.0293406,-0.039601599999999994,-0.015683600000000002,-0.023948,-0.017098500000000003,0.00558737,0.038375,-0.012487100000000001,-0.0229143,-0.0241226,-0.00418752,0.0121506,0.000134261,0.00936364,-0.00808406,-0.0327051,-0.00195964,-0.035741300000000004,0.0398026,0.0300492,-0.00537311,0.025809199999999997,-0.0121824,0.030941800000000002,-0.0510741,0.015334,-0.00958297,0.0192703,0.023309200000000002,0.0367419,-0.024491,0.027578,-0.0289843,-0.00417812,0.0107562,0.0372513,0.0261397,0.012051000000000001,-0.0646877,-0.00632453,0.00380434,0.0299985,0.0442053,-0.018322,0.00192551,-0.020249700000000002,-0.00982979,0.0577874,0.0224804,0.0039873
